Mes,Tipo Atención,Motivo,Sexo,Edad,Comuna del solicitante
noviembre,Presencial,Consulta,M,26,RENGO
noviembre,Presencial,Consulta,M,45,LA FLORIDA
noviembre,Presencial,Consulta,M,43,VALLENAR
noviembre,Presencial,Consulta,M,38,CONCHALI
noviembre,Presencial,Consulta,M,29,LA FLORIDA
noviembre,Presencial,Consulta,F,21,CORONEL
noviembre,Presencial,Consulta,M,63,COLINA
noviembre,Presencial,Consulta,M,46,COYHAIQUE
noviembre,Presencial,Consulta,F,67,PROVIDENCIA
noviembre,Presencial,Consulta,F,56,RECOLETA
noviembre,Presencial,Consulta,M,48,PENAFLOR
noviembre,Presencial,Consulta,M,8,SAN JUAN DE LA COSTA
noviembre,Presencial,Consulta,F,4,OSORNO
noviembre,Presencial,Consulta,M,20,LAMPA
noviembre,Presencial,Consulta,F,3,HUECHURABA
noviembre,Presencial,Consulta,M,20,COYHAIQUE
noviembre,Presencial,Consulta,M,64,TALCAHUANO
noviembre,Presencial,Consulta,M,5,HUECHURABA
noviembre,Presencial,Consulta,F,20,FRUTILLAR
noviembre,Presencial,Consulta,M,22,COYHAIQUE
noviembre,Presencial,Consulta,M,17,SAN BERNARDO
noviembre,Presencial,Consulta,F,6,CERRILLOS
noviembre,Presencial,Consulta,M,21,YUNGAY
noviembre,Presencial,Consulta,M,27,OSORNO
noviembre,Presencial,Consulta,M,65,PICHIDEGUA
noviembre,Presencial,Consulta,M,31,PUENTE ALTO
noviembre,Presencial,Consulta,F,6,CERRO NAVIA
noviembre,Presencial,Consulta,M,16,CORONEL
noviembre,Presencial,Consulta,M,32,MAIPU
noviembre,Presencial,Consulta,M,35,CORONEL
noviembre,Presencial,Consulta,M,44,SANTIAGO
noviembre,Presencial,Consulta,F,21,PUENTE ALTO
noviembre,Presencial,Consulta,F,33,LOTA
noviembre,Presencial,Consulta,F,52,LA PINTANA
noviembre,Presencial,Consulta,F,39,PENALOLEN
noviembre,Presencial,Consulta,M,49,LA PINTANA
noviembre,Presencial,Consulta,M,32,PUDAHUEL
noviembre,Presencial,Consulta,M,86,RECOLETA
noviembre,Presencial,Consulta,M,8,RANCAGUA
noviembre,Presencial,Consulta,M,33,PUENTE ALTO
noviembre,Presencial,Consulta,F,26,COPIAPO
noviembre,Presencial,Consulta,M,31,SAN FRANCISCO DE MOSTAZAL
noviembre,Presencial,Consulta,M,31,LA FLORIDA
noviembre,Presencial,Consulta,M,46,PUDAHUEL
noviembre,Telefónico,Consulta,M,26,SAN BERNARDO
noviembre,Presencial,Consulta,F,34,OSORNO
noviembre,Presencial,Consulta,M,25,SANTIAGO
noviembre,Presencial,Consulta,M,26,OSORNO
noviembre,Presencial,Consulta,F,52,PEDRO A. CERDA
noviembre,Presencial,Consulta,F,11,PUNTA ARENAS
noviembre,Presencial,Consulta,F,28,NUNOA
noviembre,Presencial,Consulta,M,21,INDEPENDENCIA
noviembre,Presencial,Consulta,M,23,OSORNO
noviembre,Presencial,Consulta,M,37,CURACAVI
noviembre,Presencial,Consulta,F,59,LA FLORIDA
noviembre,Presencial,Consulta,M,48,SANTIAGO
noviembre,Presencial,Consulta,M,40,YUNGAY
noviembre,Presencial,Consulta,M,40,SANTIAGO
noviembre,Presencial,Consulta,F,17,LOS ALAMOS
noviembre,Presencial,Consulta,F,4,CERRILLOS
noviembre,Presencial,Consulta,F,11,PUDAHUEL
noviembre,Presencial,Consulta,F,6,CERRILLOS
noviembre,Presencial,Consulta,F,6,VALLENAR
noviembre,Presencial,Consulta,M,23,NATALES
noviembre,Presencial,Consulta,F,41,PUDAHUEL
noviembre,Presencial,Consulta,F,37,EL BOSQUE
noviembre,Presencial,Consulta,F,16,PUDAHUEL
noviembre,Presencial,Consulta,F,55,LA GRANJA
noviembre,Presencial,Consulta,M,26,QUINTA DE TILCOCO
noviembre,Presencial,Consulta,F,22,QUILICURA
noviembre,Presencial,Consulta,M,51,SAN BERNARDO
noviembre,Presencial,Consulta,F,15,RANCAGUA
noviembre,Telefónico,Consulta,F,42,PUENTE ALTO
noviembre,Presencial,Consulta,F,35,VALLENAR
noviembre,Presencial,Consulta,M,25,QUINTA DE TILCOCO
noviembre,Presencial,Consulta,M,18,CANETE
noviembre,Presencial,Consulta,M,37,EL BOSQUE
noviembre,Presencial,Consulta,F,23,QUINTA DE TILCOCO
noviembre,Presencial,Consulta,M,36,RECOLETA
noviembre,Presencial,Consulta,M,62,MACUL
noviembre,Presencial,Consulta,M,76,LA FLORIDA
noviembre,Presencial,Consulta,F,38,SAN FRANCISCO DE MOSTAZAL
noviembre,Presencial,Consulta,F,47,SANTIAGO
noviembre,Presencial,Consulta,M,36,CORONEL
noviembre,Presencial,Consulta,F,44,SAN VICENTE
noviembre,Presencial,Consulta,F,3,ESTACION CENTRAL
noviembre,Presencial,Consulta,F,56,PAINE
noviembre,Presencial,Consulta,F,15,Seleccione
noviembre,Presencial,Consulta,M,36,RECOLETA
noviembre,Presencial,Consulta,M,54,RECOLETA
noviembre,Presencial,Consulta,M,39,PUENTE ALTO
noviembre,Presencial,Consulta,F,37,SAN JOAQUIN
noviembre,Presencial,Consulta,M,70,PEDRO A. CERDA
noviembre,Presencial,Consulta,F,57,COPIAPO
noviembre,Presencial,Consulta,M,50,LA FLORIDA
noviembre,Telefónico,Consulta,F,23,PADRE HURTADO
noviembre,Presencial,Consulta,F,73,MARCHIGUE
noviembre,Presencial,Consulta,M,24,PEDRO A. CERDA
noviembre,Presencial,Consulta,M,55,TUCAPEL
noviembre,Presencial,Consulta,F,28,SANTIAGO
noviembre,Presencial,Consulta,M,52,RANCAGUA
noviembre,Presencial,Consulta,F,44,MELIPILLA
noviembre,Presencial,Consulta,M,10,SAN BERNARDO
noviembre,Presencial,Consulta,F,35,LA REINA
noviembre,Presencial,Consulta,F,42,SAN BERNARDO
noviembre,Presencial,Consulta,M,52,PEDRO A. CERDA
noviembre,Presencial,Consulta,M,76,PADRE HURTADO
noviembre,Presencial,Consulta,F,9,MAIPU
noviembre,Presencial,Consulta,F,9,PUENTE ALTO
noviembre,Presencial,Consulta,M,29,LAS CONDES
noviembre,Presencial,Consulta,M,63,COLINA
noviembre,Presencial,Consulta,F,23,PENAFLOR
noviembre,Presencial,Consulta,M,32,CORONEL
noviembre,Presencial,Consulta,M,67,SAN FERNANDO
noviembre,Presencial,Consulta,M,37,COPIAPO
noviembre,Presencial,Consulta,M,21,RECOLETA
noviembre,Presencial,Consulta,F,38,LA GRANJA
noviembre,Presencial,Consulta,M,40,CORONEL
noviembre,Presencial,Consulta,F,43,ANGOL
noviembre,Presencial,Consulta,M,24,LO BARNECHEA
noviembre,Presencial,Consulta,F,32,TOME
noviembre,Presencial,Consulta,F,13,CALBUCO
noviembre,Presencial,Consulta,F,28,LOTA
noviembre,Presencial,Consulta,F,41,PEMUCO
noviembre,Telefónico,Consulta,F,27,CERRO NAVIA
noviembre,Presencial,Consulta,M,26,CONCEPCION
noviembre,Presencial,Consulta,F,25,INDEPENDENCIA
noviembre,Presencial,Consulta,F,5,SAN RAMON
noviembre,Presencial,Consulta,M,24,RENCA
noviembre,Presencial,Consulta,M,59,SAN JOAQUIN
noviembre,Presencial,Consulta,F,13,LO BARNECHEA
noviembre,Presencial,Consulta,M,24,SAN FERNANDO
noviembre,Presencial,Consulta,M,14,CHILLAN
noviembre,Presencial,Consulta,M,3,SANTIAGO
noviembre,Presencial,Consulta,F,43,LA PINTANA
noviembre,Presencial,Consulta,M,40,CHILLAN
noviembre,Presencial,Consulta,M,28,BUIN
noviembre,Presencial,Consulta,M,40,HUALPEN
noviembre,Presencial,Consulta,F,28,SAN CARLOS
noviembre,Presencial,Consulta,F,54,RENCA
noviembre,Presencial,Consulta,M,22,MELIPILLA
noviembre,Presencial,Consulta,F,44,SAN PEDRO DE LA PAZ
noviembre,Presencial,Consulta,M,42,INDEPENDENCIA
noviembre,Presencial,Consulta,M,33,LA PINTANA
noviembre,Presencial,Consulta,F,32,PAINE
noviembre,Presencial,Consulta,M,40,COPIAPO
noviembre,Presencial,Consulta,M,41,HUECHURABA
noviembre,Presencial,Consulta,M,25,PEDRO A. CERDA
noviembre,Presencial,Consulta,F,6,PUENTE ALTO
noviembre,Presencial,Consulta,F,39,PUENTE ALTO
noviembre,Presencial,Consulta,M,16,PUENTE ALTO
noviembre,Presencial,Consulta,M,29,SAN JOSE DE LA MARIQUINA
noviembre,Presencial,Consulta,F,46,LO ESPEJO
noviembre,Presencial,Consulta,F,22,TIL-TIL
noviembre,Presencial,Consulta,M,50,LO ESPEJO
noviembre,Presencial,Consulta,M,23,ESTACION CENTRAL
noviembre,Presencial,Consulta,M,34,PEDRO A. CERDA
noviembre,Presencial,Consulta,M,40,MAIPU
noviembre,Presencial,Consulta,M,49,COPIAPO
noviembre,Presencial,Consulta,M,17,OSORNO
noviembre,Presencial,Consulta,M,26,NATALES
noviembre,Presencial,Consulta,M,29,LA PINTANA
noviembre,Presencial,Consulta,M,40,LAS CONDES
noviembre,Presencial,Consulta,F,52,CONCEPCION
noviembre,Presencial,Consulta,F,42,EL BOSQUE
noviembre,Presencial,Consulta,F,43,CHILLAN VIEJO
noviembre,Presencial,Consulta,M,52,OSORNO
noviembre,Presencial,Consulta,M,64,TALCA
noviembre,Presencial,Consulta,F,39,SAN JOAQUIN
noviembre,Presencial,Consulta,F,41,CHIMBARONGO
noviembre,Presencial,Consulta,F,18,PUDAHUEL
noviembre,Presencial,Consulta,F,22,PENALOLEN
noviembre,Presencial,Consulta,F,34,PUENTE ALTO
noviembre,Presencial,Consulta,M,28,EL BOSQUE
noviembre,Presencial,Consulta,F,42,COYHAIQUE
noviembre,Presencial,Consulta,F,54,LA GRANJA
noviembre,Presencial,Consulta,M,21,LA PINTANA
noviembre,Presencial,Consulta,M,38,RECOLETA
noviembre,Presencial,Consulta,M,45,PUENTE ALTO
noviembre,Presencial,Consulta,M,56,PUERTO OCTAY
noviembre,Presencial,Consulta,M,49,PUENTE ALTO
noviembre,Presencial,Consulta,M,23,SAN RAMON
noviembre,Presencial,Consulta,M,52,PEDRO A. CERDA
noviembre,Presencial,Consulta,M,42,AYSEN
noviembre,Presencial,Consulta,F,46,SAN BERNARDO
noviembre,Presencial,Consulta,M,24,QUINTA NORMAL
noviembre,Presencial,Consulta,F,30,LA FLORIDA
noviembre,Presencial,Consulta,F,30,LA FLORIDA
noviembre,Presencial,Consulta,M,30,LO ESPEJO
noviembre,Presencial,Consulta,M,25,VALLENAR
noviembre,Presencial,Consulta,M,19,RANCAGUA
noviembre,Presencial,Consulta,M,61,SAN RAMON
noviembre,Presencial,Consulta,M,78,QUINTA NORMAL
noviembre,Presencial,Consulta,F,18,MACUL
noviembre,Presencial,Consulta,M,26,LO ESPEJO
noviembre,Presencial,Consulta,F,13,OSORNO
noviembre,Presencial,Consulta,F,37,MACUL
noviembre,Presencial,Consulta,F,30,PUENTE ALTO
noviembre,Presencial,Consulta,F,2,PUENTE ALTO
noviembre,Presencial,Consulta,F,29,SAN FERNANDO
noviembre,Presencial,Consulta,M,42,COPIAPO
noviembre,Presencial,Consulta,M,47,PADRE HURTADO
noviembre,Presencial,Consulta,F,29,CHILLAN VIEJO
noviembre,Presencial,Consulta,M,22,RANCAGUA
noviembre,Presencial,Consulta,M,79,QUINTA NORMAL
noviembre,Presencial,Consulta,F,26,COPIAPO
noviembre,Presencial,Consulta,F,40,SAN FRANCISCO DE MOSTAZAL
noviembre,Presencial,Consulta,F,23,LA FLORIDA
noviembre,Presencial,Consulta,M,72,QUINTA NORMAL
noviembre,Presencial,Consulta,M,22,COPIAPO
noviembre,Presencial,Consulta,M,40,RECOLETA
noviembre,Presencial,Consulta,M,27,SAN FERNANDO
noviembre,Presencial,Consulta,M,43,PEUMO
noviembre,Presencial,Consulta,M,33,SAN MIGUEL
noviembre,Presencial,Consulta,F,19,SANTIAGO
noviembre,Presencial,Consulta,M,52,RECOLETA
noviembre,Presencial,Consulta,M,45,INDEPENDENCIA
noviembre,Presencial,Consulta,M,32,SANTA MARIA
noviembre,Presencial,Consulta,F,56,PUENTE ALTO
noviembre,Presencial,Consulta,F,3,RANCAGUA
noviembre,Presencial,Consulta,M,33,RECOLETA
noviembre,Presencial,Consulta,F,22,SAN RAMON
noviembre,Presencial,Consulta,M,6,RANCAGUA
noviembre,Telefónico,Consulta,M,35,SANTIAGO
noviembre,Presencial,Consulta,F,14,QUILICURA
noviembre,Presencial,Consulta,F,23,PEUMO
noviembre,Presencial,Consulta,M,6,RIO NEGRO
noviembre,Presencial,Consulta,F,22,LO PRADO
noviembre,Presencial,Consulta,M,56,LAS CONDES
noviembre,Presencial,Consulta,M,21,SAN CARLOS
noviembre,Presencial,Consulta,F,20,RECOLETA
noviembre,Presencial,Consulta,F,31,SAN VICENTE
noviembre,Presencial,Consulta,M,32,PAINE
noviembre,Presencial,Consulta,M,69,RENCA
noviembre,Telefónico,Consulta,M,30,SAN MIGUEL
noviembre,Presencial,Consulta,F,35,PUENTE ALTO
noviembre,Presencial,Consulta,M,35,PUENTE ALTO
noviembre,Presencial,Consulta,M,29,ISLA DE MAIPO
noviembre,Presencial,Consulta,F,39,SAN CARLOS
noviembre,Presencial,Consulta,M,31,MACUL
noviembre,Presencial,Consulta,F,34,MAIPU
noviembre,Presencial,Consulta,M,67,CHIGUAYANTE
noviembre,Presencial,Consulta,M,23,PUENTE ALTO
noviembre,Virtual,Reclamo,M,58,sin indicar
noviembre,Presencial,Consulta,M,24,MAIPU
noviembre,Presencial,Consulta,F,3,LAS CONDES
noviembre,Presencial,Consulta,M,72,PUENTE ALTO
noviembre,Presencial,Consulta,M,27,ESTACION CENTRAL
noviembre,Presencial,Consulta,M,47,LA FLORIDA
noviembre,Presencial,Consulta,F,12,PENALOLEN
noviembre,Presencial,Consulta,F,24,LA PINTANA
noviembre,Presencial,Consulta,F,48,LO PRADO
noviembre,Presencial,Consulta,M,27,LAS CONDES
noviembre,Presencial,Consulta,M,39,CONCHALI
noviembre,Presencial,Consulta,M,27,NUNOA
noviembre,Presencial,Consulta,M,15,PUDAHUEL
noviembre,Presencial,Consulta,F,42,PEDRO A. CERDA
noviembre,Presencial,Consulta,F,43,COPIAPO
noviembre,Presencial,Consulta,M,40,QUILICURA
noviembre,Presencial,Consulta,M,34,SAN BERNARDO
noviembre,Presencial,Consulta,F,51,PUENTE ALTO
noviembre,Presencial,Consulta,F,28,SANTIAGO
noviembre,Presencial,Consulta,M,37,MAIPU
noviembre,Presencial,Consulta,M,35,MOSTAZAL
noviembre,Presencial,Consulta,M,57,LO BARNECHEA
noviembre,Presencial,Consulta,M,51,PEDRO A. CERDA
noviembre,Presencial,Consulta,F,23,LA GRANJA
noviembre,Presencial,Consulta,F,44,MELIPILLA
noviembre,Presencial,Consulta,F,20,PUERTO VARAS
noviembre,Presencial,Consulta,M,48,LOS MUERMOS
noviembre,BUZON,Felicitación,F,73,VILLA ALEMANA
noviembre,Presencial,Consulta,F,38,PUENTE ALTO
noviembre,Presencial,Consulta,M,43,PUENTE ALTO
noviembre,Telefónico,Consulta,F,No informa edad,EL MONTE
noviembre,Presencial,Consulta,F,60,NUNOA
noviembre,Presencial,Consulta,F,11,PUENTE ALTO
noviembre,Presencial,Consulta,F,45,ESTACION CENTRAL
noviembre,Telefónico,Consulta,M,32,SAN JOSE DE MAIPO
noviembre,Presencial,Consulta,M,68,RIO NEGRO
noviembre,Presencial,Consulta,M,42,CERRO NAVIA
noviembre,Telefónico,Consulta,F,40,PUDAHUEL
noviembre,BUZON,Reclamo,M,34,TALAGANTE
noviembre,Presencial,Consulta,M,32,SAN BERNARDO
noviembre,Presencial,Consulta,F,21,YUNGAY
noviembre,Presencial,Consulta,M,3,LAMPA
noviembre,Presencial,Consulta,M,26,SAN CARLOS
noviembre,Presencial,Consulta,F,35,EL BOSQUE
noviembre,Presencial,Consulta,M,49,MAIPU
noviembre,Presencial,Consulta,M,33,EL BOSQUE
noviembre,Presencial,Consulta,M,22,COELEMU
noviembre,Presencial,Consulta,F,49,SAN BERNARDO
noviembre,Presencial,Consulta,M,31,SAN CARLOS
noviembre,Presencial,Consulta,M,31,VALLENAR
noviembre,Presencial,Consulta,M,25,SAN CARLOS
noviembre,Presencial,Consulta,F,21,SAN BERNARDO
noviembre,Presencial,Consulta,F,52,VALLENAR
noviembre,BUZON,Reclamo,F,38,PUENTE ALTO
noviembre,Telefónico,Consulta,F,33,EL MONTE
noviembre,BUZON,Felicitación,M,30,PUENTE ALTO
noviembre,BUZON,Reclamo,F,44,QUILICURA
noviembre,Telefónico,Consulta,M,38,TALAGANTE
noviembre,BUZON,Felicitación,M,42,ALTO HOSPICIO
noviembre,BUZON,Reclamo,F,21,SAN FELIPE
noviembre,BUZON,Reclamo,M,30,COPIAPO
noviembre,Presencial,Consulta,F,22,SAN CARLOS
noviembre,Telefónico,Consulta,F,41,SAN BERNARDO
noviembre,Presencial,Consulta,M,41,INDEPENDENCIA
noviembre,BUZON,Reclamo,F,50,LAS CONDES
noviembre,Presencial,Consulta,M,42,INDEPENDENCIA
noviembre,BUZON,Sugerencia,F,45,RANCAGUA
noviembre,Virtual,Acceso,M,25,VALPARAISO
noviembre,Presencial,Consulta,M,11,CONCEPCION
noviembre,Presencial,Consulta,M,49,PEDRO A. CERDA
noviembre,Presencial,Consulta,M,46,ESTACION CENTRAL
noviembre,Presencial,Consulta,F,30,LA PINTANA
noviembre,Presencial,Consulta,F,57,LAS CONDES
noviembre,Presencial,Consulta,F,35,TOME
noviembre,Presencial,Consulta,F,50,PENALOLEN
noviembre,Presencial,Consulta,F,10,TALCAHUANO
noviembre,Presencial,Consulta,M,52,SAN VICENTE
noviembre,Presencial,Consulta,M,46,OSORNO
noviembre,Presencial,Consulta,F,11,LO BARNECHEA
noviembre,Presencial,Consulta,M,42,INDEPENDENCIA
noviembre,Presencial,Consulta,M,22,LAS CONDES
noviembre,Presencial,Consulta,F,21,COPIAPO
noviembre,Presencial,Consulta,F,55,PUENTE ALTO
noviembre,Presencial,Consulta,M,47,PUDAHUEL
noviembre,Presencial,Consulta,F,20,YUNGAY
noviembre,Presencial,Consulta,F,17,MAIPU
noviembre,Presencial,Consulta,M,39,LO ESPEJO
noviembre,Presencial,Consulta,M,22,LAS CONDES
noviembre,Presencial,Consulta,M,21,PUENTE ALTO
noviembre,Presencial,Consulta,M,17,CERRILLOS
noviembre,Presencial,Consulta,M,22,SAN JOAQUIN
noviembre,Presencial,Consulta,M,22,LA GRANJA
noviembre,Presencial,Consulta,M,39,YUNGAY
noviembre,Presencial,Consulta,F,23,PENAFLOR
noviembre,Presencial,Consulta,M,25,RECOLETA
noviembre,Presencial,Consulta,F,No informa edad,SANTIAGO
noviembre,Presencial,Consulta,M,70,PEDRO A. CERDA
noviembre,Presencial,Consulta,M,45,PUENTE ALTO
noviembre,Presencial,Consulta,F,56,LA GRANJA
noviembre,Presencial,Consulta,M,63,SAN RAMON
noviembre,Presencial,Consulta,M,47,LA FLORIDA
noviembre,Presencial,Consulta,M,34,VITACURA
noviembre,Presencial,Consulta,M,28,SANTIAGO
noviembre,Presencial,Consulta,F,59,TALAGANTE
noviembre,Presencial,Consulta,M,56,RANCAGUA
noviembre,Presencial,Consulta,F,30,QUILICURA
noviembre,Presencial,Consulta,M,6,RIO NEGRO
noviembre,Presencial,Consulta,M,34,PEDRO A. CERDA
noviembre,Presencial,Consulta,M,58,PUENTE ALTO
noviembre,Presencial,Consulta,F,38,QUILICURA
noviembre,Presencial,Consulta,M,25,LAS CONDES
noviembre,Presencial,Consulta,M,54,LA FLORIDA
noviembre,Presencial,Consulta,M,40,PUENTE ALTO
noviembre,Presencial,Consulta,F,25,EL BOSQUE
noviembre,Presencial,Consulta,M,66,PENCO
noviembre,Presencial,Consulta,M,51,SAN BERNARDO
noviembre,Presencial,Consulta,M,46,RANCAGUA
noviembre,Presencial,Consulta,M,10,OSORNO
noviembre,Presencial,Consulta,F,30,LO ESPEJO
noviembre,Presencial,Consulta,F,51,RENCA
noviembre,Presencial,Consulta,M,23,PUENTE ALTO
noviembre,Presencial,Consulta,M,48,CALDERA
noviembre,Presencial,Consulta,F,22,COLINA
noviembre,Presencial,Consulta,F,67,LA FLORIDA
noviembre,Presencial,Consulta,M,20,LAS CABRAS
noviembre,Presencial,Consulta,F,26,CALDERA
noviembre,Presencial,Consulta,M,40,LA REINA
noviembre,Presencial,Consulta,F,33,TALCAHUANO
noviembre,Presencial,Consulta,M,39,RENCA
noviembre,Presencial,Consulta,F,18,RENCA
noviembre,Presencial,Consulta,F,23,RANCAGUA
noviembre,Presencial,Consulta,M,87,OSORNO
noviembre,Presencial,Consulta,F,34,PUENTE ALTO
noviembre,Presencial,Consulta,M,28,LOS MUERMOS
noviembre,Presencial,Consulta,F,32,PEDRO A. CERDA
noviembre,Presencial,Consulta,F,58,MALLOA
noviembre,Presencial,Consulta,F,38,PUENTE ALTO
noviembre,Presencial,Consulta,F,37,LAS CONDES
noviembre,Presencial,Consulta,F,28,LOS MUERMOS
noviembre,Presencial,Consulta,F,37,PUDAHUEL
noviembre,Presencial,Consulta,M,25,NUNOA
noviembre,Presencial,Consulta,F,51,ESTACION CENTRAL
noviembre,Presencial,Consulta,M,46,EL BOSQUE
noviembre,Presencial,Consulta,F,46,MAIPU
noviembre,Presencial,Consulta,M,31,PUERTO MONTT
noviembre,Presencial,Consulta,F,28,CONCHALI
noviembre,Presencial,Consulta,F,25,COPIAPO
noviembre,Presencial,Consulta,F,45,LO ESPEJO
noviembre,Presencial,Consulta,M,41,PROVIDENCIA
noviembre,Presencial,Consulta,F,67,VINA DEL MAR
noviembre,Presencial,Consulta,M,55,CHIGUAYANTE
noviembre,Presencial,Consulta,F,15,PUNTA ARENAS
noviembre,Presencial,Consulta,M,49,PUENTE ALTO
noviembre,Presencial,Consulta,F,38,PUDAHUEL
noviembre,Presencial,Consulta,F,3,LAMPA
noviembre,Presencial,Consulta,M,43,EL BOSQUE
noviembre,Presencial,Consulta,F,61,PUDAHUEL
noviembre,Presencial,Consulta,M,25,QUINTA DE TILCOCO
noviembre,BUZON,Felicitación,M,44,SAN FELIPE
noviembre,BUZON,Sugerencia,F,25,OSORNO
noviembre,Presencial,Consulta,M,26,SANTIAGO
noviembre,Presencial,Consulta,F,22,MAIPU
noviembre,Presencial,Consulta,M,29,SAN CARLOS
noviembre,Presencial,Consulta,M,56,EL BOSQUE
noviembre,Presencial,Consulta,M,50,PENCO
noviembre,Presencial,Consulta,M,47,SANTIAGO
noviembre,Presencial,Consulta,F,34,SANTIAGO
noviembre,Presencial,Consulta,M,78,QUINTA NORMAL
noviembre,Presencial,Consulta,F,58,RENCA
noviembre,Presencial,Consulta,F,52,INDEPENDENCIA
noviembre,Presencial,Consulta,F,54,PEDRO A. CERDA
noviembre,Presencial,Consulta,M,31,SANTIAGO
noviembre,Presencial,Consulta,M,20,PUENTE ALTO
noviembre,Presencial,Consulta,M,23,CONCEPCION
noviembre,Presencial,Consulta,F,5,MELIPILLA
noviembre,Virtual,Consulta,F,39,SAN JOAQUIN
noviembre,Presencial,Consulta,F,35,SAN BERNARDO
noviembre,Telefónico,Consulta,F,No informa edad,SANTIAGO
noviembre,Presencial,Consulta,M,8,LA PINTANA
noviembre,Presencial,Reclamo,M,72,PAINE
noviembre,Presencial,Consulta,F,No informa edad,SANTIAGO
noviembre,Presencial,Consulta,F,24,PUDAHUEL
noviembre,Presencial,Consulta,F,24,SANTIAGO
noviembre,Presencial,Consulta,F,30,LO ESPEJO
noviembre,Presencial,Consulta,M,10,PUENTE ALTO
noviembre,Presencial,Consulta,F,29,SAN BERNARDO
noviembre,Presencial,Consulta,M,28,COPIAPO
noviembre,Presencial,Consulta,M,3,RECOLETA
noviembre,Presencial,Consulta,M,65,SAN PEDRO DE LA PAZ
noviembre,Presencial,Consulta,M,40,COLINA
noviembre,Presencial,Consulta,M,33,OLIVAR
noviembre,Presencial,Consulta,M,77,AYSEN
noviembre,Presencial,Consulta,F,16,SAN CARLOS
noviembre,Telefónico,Consulta,M,No informa edad,MELIPILLA
noviembre,Presencial,Consulta,F,32,PUDAHUEL
noviembre,Presencial,Consulta,M,22,SAN PEDRO DE LA PAZ
noviembre,Presencial,Consulta,M,52,SAN BERNARDO
noviembre,Presencial,Consulta,F,67,VINA DEL MAR
noviembre,Presencial,Consulta,M,49,PUENTE ALTO
noviembre,Presencial,Consulta,M,51,LO ESPEJO
noviembre,Presencial,Consulta,M,51,LO ESPEJO
noviembre,Presencial,Consulta,F,51,ESTACION CENTRAL
noviembre,Presencial,Consulta,F,30,LO BARNECHEA
noviembre,Presencial,Consulta,F,61,PUDAHUEL
noviembre,Presencial,Consulta,M,46,RANCAGUA
noviembre,Presencial,Consulta,M,45,EL BOSQUE
noviembre,Presencial,Consulta,M,33,CANETE
noviembre,Presencial,Consulta,M,31,SAN BERNARDO
noviembre,Presencial,Consulta,M,48,SAN BERNARDO
noviembre,Presencial,Consulta,M,38,ISLA DE MAIPO
noviembre,Presencial,Consulta,F,46,SAN BERNARDO
noviembre,Presencial,Consulta,F,50,PUENTE ALTO
noviembre,Presencial,Consulta,F,73,VITACURA
noviembre,Presencial,Consulta,F,47,COELEMU
noviembre,Presencial,Consulta,M,48,CHIGUAYANTE
noviembre,Presencial,Consulta,M,35,CONCHALI
noviembre,Presencial,Consulta,M,29,HUECHURABA
noviembre,Telefónico,Consulta,M,24,MELIPILLA
noviembre,Presencial,Consulta,F,22,MELIPILLA
noviembre,Presencial,Consulta,F,59,TALAGANTE
noviembre,Presencial,Consulta,M,31,VALDIVIA
noviembre,Virtual,Consulta,F,22,MAIPU
noviembre,Presencial,Consulta,F,58,PUCON
noviembre,Presencial,Consulta,M,44,MAIPU
noviembre,Presencial,Consulta,M,55,PENALOLEN
noviembre,Presencial,Consulta,M,70,CHIGUAYANTE
noviembre,Presencial,Consulta,F,35,VALLENAR
noviembre,Presencial,Consulta,M,44,sin indicar
noviembre,Presencial,Consulta,M,48,SAN PEDRO DE LA PAZ
noviembre,Presencial,Consulta,F,49,RECOLETA
noviembre,Presencial,Consulta,M,58,MAIPU
noviembre,Presencial,Consulta,M,47,SAN PEDRO DE LA PAZ
noviembre,Presencial,Consulta,F,34,RANCAGUA
noviembre,Presencial,Consulta,M,30,SAN JOAQUIN
noviembre,Presencial,Consulta,F,38,HUALPEN
noviembre,Presencial,Consulta,F,39,CONCEPCION
noviembre,Presencial,Consulta,M,47,CERRILLOS
noviembre,Presencial,Consulta,F,37,CALBUCO
noviembre,Presencial,Consulta,F,26,PUERTO MONTT
noviembre,Presencial,Consulta,F,35,LAS CABRAS
noviembre,Presencial,Consulta,F,48,FRUTILLAR
noviembre,Presencial,Consulta,F,62,PEDRO A. CERDA
noviembre,Presencial,Consulta,M,27,PENALOLEN
noviembre,Presencial,Consulta,M,58,INDEPENDENCIA
noviembre,Presencial,Consulta,F,47,PENAFLOR
noviembre,Presencial,Consulta,F,43,TALAGANTE
noviembre,Presencial,Consulta,M,38,SAN MIGUEL
noviembre,Presencial,Consulta,M,23,MAIPU
noviembre,Presencial,Consulta,M,41,HUECHURABA
noviembre,Presencial,Consulta,M,37,PENALOLEN
noviembre,Presencial,Consulta,M,57,SAN BERNARDO
noviembre,Presencial,Consulta,F,23,PUERTO MONTT
noviembre,Presencial,Consulta,M,54,PENALOLEN
noviembre,Presencial,Consulta,F,5,PUENTE ALTO
noviembre,Presencial,Consulta,M,48,PUENTE ALTO
noviembre,Presencial,Consulta,M,46,SANTIAGO
noviembre,Presencial,Consulta,M,33,RANCAGUA
noviembre,Presencial,Consulta,M,63,TIL-TIL
noviembre,Presencial,Consulta,F,39,LA GRANJA
noviembre,Presencial,Consulta,M,23,PUENTE ALTO
